t,variable,order,source,value
8.343999999999967,x,0,supervisor,5.551115123125783e-17
8.343999999999967,x,1,supervisor,0.0
8.343999999999967,y,0,supervisor,0.35
8.343999999999967,y,1,supervisor,0.0
8.343999999999967,z,0,supervisor,1.025
8.343999999999967,z,1,supervisor,0.0
8.351999999999967,x,0,supervisor,5.551115123125783e-17
8.351999999999967,x,1,supervisor,0.0
8.351999999999967,y,0,supervisor,0.35
8.351999999999967,y,1,supervisor,0.0
8.351999999999967,z,0,supervisor,1.025
8.351999999999967,z,1,supervisor,0.0
8.359999999999966,x,0,supervisor,5.551115123125783e-17
8.359999999999966,x,1,supervisor,0.0
8.359999999999966,y,0,supervisor,0.35
8.359999999999966,y,1,supervisor,0.0
8.359999999999966,z,0,supervisor,1.025
8.359999999999966,z,1,supervisor,0.0
8.367999999999965,x,0,supervisor,5.551115123125783e-17
8.367999999999965,x,1,supervisor,0.0
8.367999999999965,y,0,supervisor,0.35
8.367999999999965,y,1,supervisor,0.0
8.367999999999965,z,0,supervisor,1.025
8.367999999999965,z,1,supervisor,0.0
8.375999999999964,x,0,supervisor,5.551115123125783e-17
8.375999999999964,x,1,supervisor,0.0
8.375999999999964,y,0,supervisor,0.35
8.375999999999964,y,1,supervisor,0.0
8.375999999999964,z,0,supervisor,1.025
8.375999999999964,z,1,supervisor,0.0
8.383999999999963,x,0,supervisor,5.551115123125783e-17
8.383999999999963,x,1,supervisor,0.0
8.383999999999963,y,0,supervisor,0.35
8.383999999999963,y,1,supervisor,0.0
8.383999999999963,z,0,supervisor,1.025
8.383999999999963,z,1,supervisor,0.0
8.391999999999962,x,0,supervisor,5.551115123125783e-17
8.391999999999962,x,1,supervisor,0.0
8.391999999999962,y,0,supervisor,0.35
8.391999999999962,y,1,supervisor,0.0
8.391999999999962,z,0,supervisor,1.025
8.391999999999962,z,1,supervisor,0.0
8.399999999999961,x,0,supervisor,5.551115123125783e-17
8.399999999999961,x,1,supervisor,0.0
8.399999999999961,y,0,supervisor,0.35
8.399999999999961,y,1,supervisor,0.0
8.399999999999961,z,0,supervisor,1.025
8.399999999999961,z,1,supervisor,0.0
8.40799999999996,x,0,supervisor,5.551115123125783e-17
8.40799999999996,x,1,supervisor,0.0
8.40799999999996,y,0,supervisor,0.35
8.40799999999996,y,1,supervisor,0.0
8.40799999999996,z,0,supervisor,1.025
8.40799999999996,z,1,supervisor,0.0
8.41599999999996,x,0,supervisor,5.551115123125783e-17
8.41599999999996,x,1,supervisor,0.0
8.41599999999996,y,0,supervisor,0.35
8.41599999999996,y,1,supervisor,0.0
8.41599999999996,z,0,supervisor,1.025
8.41599999999996,z,1,supervisor,0.0
8.423999999999959,x,0,supervisor,5.551115123125783e-17
8.423999999999959,x,1,supervisor,0.0
8.423999999999959,y,0,supervisor,0.35
8.423999999999959,y,1,supervisor,0.0
8.423999999999959,z,0,supervisor,1.025
8.423999999999959,z,1,supervisor,0.0
8.431999999999958,x,0,supervisor,5.551115123125783e-17
8.431999999999958,x,1,supervisor,0.0
8.431999999999958,y,0,supervisor,0.35
8.431999999999958,y,1,supervisor,0.0
8.431999999999958,z,0,supervisor,1.025
8.431999999999958,z,1,supervisor,0.0
8.439999999999957,x,0,supervisor,5.551115123125783e-17
8.439999999999957,x,1,supervisor,0.0
8.439999999999957,y,0,supervisor,0.35
8.439999999999957,y,1,supervisor,0.0
8.439999999999957,z,0,supervisor,1.025
8.439999999999957,z,1,supervisor,0.0
8.447999999999956,x,0,supervisor,5.551115123125783e-17
8.447999999999956,x,1,supervisor,0.0
8.447999999999956,y,0,supervisor,0.35
8.447999999999956,y,1,supervisor,0.0
8.447999999999956,z,0,supervisor,1.025
8.447999999999956,z,1,supervisor,0.0
8.455999999999955,x,0,supervisor,5.551115123125783e-17
8.455999999999955,x,1,supervisor,0.0
8.455999999999955,y,0,supervisor,0.35
8.455999999999955,y,1,supervisor,0.0
8.455999999999955,z,0,supervisor,1.025
8.455999999999955,z,1,supervisor,0.0
8.463999999999954,x,0,supervisor,5.551115123125783e-17
8.463999999999954,x,1,supervisor,0.0
8.463999999999954,y,0,supervisor,0.35
8.463999999999954,y,1,supervisor,0.0
8.463999999999954,z,0,supervisor,1.025
8.463999999999954,z,1,supervisor,0.0
8.471999999999953,x,0,supervisor,5.551115123125783e-17
8.471999999999953,x,1,supervisor,0.0
8.471999999999953,y,0,supervisor,0.35
8.471999999999953,y,1,supervisor,0.0
8.471999999999953,z,0,supervisor,1.025
8.471999999999953,z,1,supervisor,0.0
8.479999999999952,x,0,supervisor,5.551115123125783e-17
8.479999999999952,x,1,supervisor,0.0
8.479999999999952,y,0,supervisor,0.35
8.479999999999952,y,1,supervisor,0.0
8.479999999999952,z,0,supervisor,1.025
8.479999999999952,z,1,supervisor,0.0
8.487999999999952,x,0,supervisor,5.551115123125783e-17
8.487999999999952,x,1,supervisor,0.0
8.487999999999952,y,0,supervisor,0.35
8.487999999999952,y,1,supervisor,0.0
8.487999999999952,z,0,supervisor,1.025
8.487999999999952,z,1,supervisor,0.0
8.49599999999995,x,0,supervisor,5.551115123125783e-17
8.49599999999995,x,1,supervisor,0.0
8.49599999999995,y,0,supervisor,0.35
8.49599999999995,y,1,supervisor,0.0
8.49599999999995,z,0,supervisor,1.025
8.49599999999995,z,1,supervisor,0.0
8.50399999999995,x,0,supervisor,5.551115123125783e-17
8.50399999999995,x,1,supervisor,0.0
8.50399999999995,y,0,supervisor,0.35
8.50399999999995,y,1,supervisor,0.0
8.50399999999995,z,0,supervisor,1.025
8.50399999999995,z,1,supervisor,0.0
8.511999999999949,x,0,supervisor,5.551115123125783e-17
8.511999999999949,x,1,supervisor,0.0
8.511999999999949,y,0,supervisor,0.35
8.511999999999949,y,1,supervisor,0.0
8.511999999999949,z,0,supervisor,1.025
8.511999999999949,z,1,supervisor,0.0
8.519999999999948,x,0,supervisor,5.551115123125783e-17
8.519999999999948,x,1,supervisor,0.0
8.519999999999948,y,0,supervisor,0.35
8.519999999999948,y,1,supervisor,0.0
8.519999999999948,z,0,supervisor,1.025
8.519999999999948,z,1,supervisor,0.0
8.527999999999947,x,0,supervisor,5.551115123125783e-17
8.527999999999947,x,1,supervisor,0.0
8.527999999999947,y,0,supervisor,0.35
8.527999999999947,y,1,supervisor,0.0
8.527999999999947,z,0,supervisor,1.025
8.527999999999947,z,1,supervisor,0.0
8.535999999999946,x,0,supervisor,5.551115123125783e-17
8.535999999999946,x,1,supervisor,0.0
8.535999999999946,y,0,supervisor,0.35
8.535999999999946,y,1,supervisor,0.0
8.535999999999946,z,0,supervisor,1.025
8.535999999999946,z,1,supervisor,0.0
8.543999999999945,x,0,supervisor,5.551115123125783e-17
8.543999999999945,x,1,supervisor,0.0
8.543999999999945,y,0,supervisor,0.35
8.543999999999945,y,1,supervisor,0.0
8.543999999999945,z,0,supervisor,1.025
8.543999999999945,z,1,supervisor,0.0
8.551999999999945,x,0,supervisor,5.551115123125783e-17
8.551999999999945,x,1,supervisor,0.0
8.551999999999945,y,0,supervisor,0.35
8.551999999999945,y,1,supervisor,0.0
8.551999999999945,z,0,supervisor,1.025
8.551999999999945,z,1,supervisor,0.0
8.559999999999944,x,0,supervisor,5.551115123125783e-17
8.559999999999944,x,1,supervisor,0.0
8.559999999999944,y,0,supervisor,0.35
8.559999999999944,y,1,supervisor,0.0
8.559999999999944,z,0,supervisor,1.025
8.559999999999944,z,1,supervisor,0.0
8.567999999999943,x,0,supervisor,5.551115123125783e-17
8.567999999999943,x,1,supervisor,0.0
8.567999999999943,y,0,supervisor,0.35
8.567999999999943,y,1,supervisor,0.0
8.567999999999943,z,0,supervisor,1.025
8.567999999999943,z,1,supervisor,0.0
8.575999999999942,x,0,supervisor,5.551115123125783e-17
8.575999999999942,x,1,supervisor,0.0
8.575999999999942,y,0,supervisor,0.35
8.575999999999942,y,1,supervisor,0.0
8.575999999999942,z,0,supervisor,1.025
8.575999999999942,z,1,supervisor,0.0
8.583999999999941,x,0,supervisor,5.551115123125783e-17
8.583999999999941,x,1,supervisor,0.0
8.583999999999941,y,0,supervisor,0.35
8.583999999999941,y,1,supervisor,0.0
8.583999999999941,z,0,supervisor,1.025
8.583999999999941,z,1,supervisor,0.0
8.59199999999994,x,0,supervisor,5.551115123125783e-17
8.59199999999994,x,1,supervisor,0.0
8.59199999999994,y,0,supervisor,0.35
8.59199999999994,y,1,supervisor,0.0
8.59199999999994,z,0,supervisor,1.025
8.59199999999994,z,1,supervisor,0.0
8.59999999999994,x,0,supervisor,5.551115123125783e-17
8.59999999999994,x,1,supervisor,0.0
8.59999999999994,y,0,supervisor,0.35
8.59999999999994,y,1,supervisor,0.0
8.59999999999994,z,0,supervisor,1.025
8.59999999999994,z,1,supervisor,0.0
8.607999999999938,x,0,supervisor,5.551115123125783e-17
8.607999999999938,x,1,supervisor,0.0
8.607999999999938,y,0,supervisor,0.35
8.607999999999938,y,1,supervisor,0.0
8.607999999999938,z,0,supervisor,1.025
8.607999999999938,z,1,supervisor,0.0
8.615999999999937,x,0,supervisor,5.551115123125783e-17
8.615999999999937,x,1,supervisor,0.0
8.615999999999937,y,0,supervisor,0.35
8.615999999999937,y,1,supervisor,0.0
8.615999999999937,z,0,supervisor,1.025
8.615999999999937,z,1,supervisor,0.0
8.623999999999937,x,0,supervisor,5.551115123125783e-17
8.623999999999937,x,1,supervisor,0.0
8.623999999999937,y,0,supervisor,0.35
8.623999999999937,y,1,supervisor,0.0
8.623999999999937,z,0,supervisor,1.025
8.623999999999937,z,1,supervisor,0.0
8.631999999999936,x,0,supervisor,5.551115123125783e-17
8.631999999999936,x,1,supervisor,0.0
8.631999999999936,y,0,supervisor,0.35
8.631999999999936,y,1,supervisor,0.0
8.631999999999936,z,0,supervisor,1.025
8.631999999999936,z,1,supervisor,0.0
8.639999999999935,x,0,supervisor,5.551115123125783e-17
8.639999999999935,x,1,supervisor,0.0
8.639999999999935,y,0,supervisor,0.35
8.639999999999935,y,1,supervisor,0.0
8.639999999999935,z,0,supervisor,1.025
8.639999999999935,z,1,supervisor,0.0
8.647999999999934,x,0,supervisor,5.551115123125783e-17
8.647999999999934,x,1,supervisor,0.0
8.647999999999934,y,0,supervisor,0.35
8.647999999999934,y,1,supervisor,0.0
8.647999999999934,z,0,supervisor,1.025
8.647999999999934,z,1,supervisor,0.0
8.655999999999933,x,0,supervisor,5.551115123125783e-17
8.655999999999933,x,1,supervisor,0.0
8.655999999999933,y,0,supervisor,0.35
8.655999999999933,y,1,supervisor,0.0
8.655999999999933,z,0,supervisor,1.025
8.655999999999933,z,1,supervisor,0.0
8.663999999999932,x,0,supervisor,5.551115123125783e-17
8.663999999999932,x,1,supervisor,0.0
8.663999999999932,y,0,supervisor,0.35
8.663999999999932,y,1,supervisor,0.0
8.663999999999932,z,0,supervisor,1.025
8.663999999999932,z,1,supervisor,0.0
8.671999999999931,x,0,supervisor,5.551115123125783e-17
8.671999999999931,x,1,supervisor,0.0
8.671999999999931,y,0,supervisor,0.35
8.671999999999931,y,1,supervisor,0.0
8.671999999999931,z,0,supervisor,1.025
8.671999999999931,z,1,supervisor,0.0
8.67999999999993,x,0,supervisor,5.551115123125783e-17
8.67999999999993,x,1,supervisor,0.0
8.67999999999993,y,0,supervisor,0.35
8.67999999999993,y,1,supervisor,0.0
8.67999999999993,z,0,supervisor,1.025
8.67999999999993,z,1,supervisor,0.0
8.68799999999993,x,0,supervisor,5.551115123125783e-17
8.68799999999993,x,1,supervisor,0.0
8.68799999999993,y,0,supervisor,0.35
8.68799999999993,y,1,supervisor,0.0
8.68799999999993,z,0,supervisor,1.025
8.68799999999993,z,1,supervisor,0.0
8.695999999999929,x,0,supervisor,5.551115123125783e-17
8.695999999999929,x,1,supervisor,0.0
8.695999999999929,y,0,supervisor,0.35
8.695999999999929,y,1,supervisor,0.0
8.695999999999929,z,0,supervisor,1.025
8.695999999999929,z,1,supervisor,0.0
8.703999999999928,x,0,supervisor,5.551115123125783e-17
8.703999999999928,x,1,supervisor,0.0
8.703999999999928,y,0,supervisor,0.35
8.703999999999928,y,1,supervisor,0.0
8.703999999999928,z,0,supervisor,1.025
8.703999999999928,z,1,supervisor,0.0
8.711999999999927,x,0,supervisor,5.551115123125783e-17
8.711999999999927,x,1,supervisor,0.0
8.711999999999927,y,0,supervisor,0.35
8.711999999999927,y,1,supervisor,0.0
8.711999999999927,z,0,supervisor,1.025
8.711999999999927,z,1,supervisor,0.0
8.719999999999926,x,0,supervisor,5.551115123125783e-17
8.719999999999926,x,1,supervisor,0.0
8.719999999999926,y,0,supervisor,0.35
8.719999999999926,y,1,supervisor,0.0
8.719999999999926,z,0,supervisor,1.025
8.719999999999926,z,1,supervisor,0.0
8.727999999999925,x,0,supervisor,5.551115123125783e-17
8.727999999999925,x,1,supervisor,0.0
8.727999999999925,y,0,supervisor,0.35
8.727999999999925,y,1,supervisor,0.0
8.727999999999925,z,0,supervisor,1.025
8.727999999999925,z,1,supervisor,0.0
8.735999999999924,x,0,supervisor,5.551115123125783e-17
8.735999999999924,x,1,supervisor,0.0
8.735999999999924,y,0,supervisor,0.35
8.735999999999924,y,1,supervisor,0.0
8.735999999999924,z,0,supervisor,1.025
8.735999999999924,z,1,supervisor,0.0
8.743999999999923,x,0,supervisor,5.551115123125783e-17
8.743999999999923,x,1,supervisor,0.0
8.743999999999923,y,0,supervisor,0.35
8.743999999999923,y,1,supervisor,0.0
8.743999999999923,z,0,supervisor,1.025
8.743999999999923,z,1,supervisor,0.0
8.751999999999923,x,0,supervisor,5.551115123125783e-17
8.751999999999923,x,1,supervisor,0.0
8.751999999999923,y,0,supervisor,0.35
8.751999999999923,y,1,supervisor,0.0
8.751999999999923,z,0,supervisor,1.025
8.751999999999923,z,1,supervisor,0.0
8.759999999999922,x,0,supervisor,5.551115123125783e-17
8.759999999999922,x,1,supervisor,0.0
8.759999999999922,y,0,supervisor,0.35
8.759999999999922,y,1,supervisor,0.0
8.759999999999922,z,0,supervisor,1.025
8.759999999999922,z,1,supervisor,0.0
8.76799999999992,x,0,supervisor,5.551115123125783e-17
8.76799999999992,x,1,supervisor,0.0
8.76799999999992,y,0,supervisor,0.35
8.76799999999992,y,1,supervisor,0.0
8.76799999999992,z,0,supervisor,1.025
8.76799999999992,z,1,supervisor,0.0
8.77599999999992,x,0,supervisor,5.551115123125783e-17
8.77599999999992,x,1,supervisor,0.0
8.77599999999992,y,0,supervisor,0.35
8.77599999999992,y,1,supervisor,0.0
8.77599999999992,z,0,supervisor,1.025
8.77599999999992,z,1,supervisor,0.0
8.783999999999919,x,0,supervisor,5.551115123125783e-17
8.783999999999919,x,1,supervisor,0.0
8.783999999999919,y,0,supervisor,0.35
8.783999999999919,y,1,supervisor,0.0
8.783999999999919,z,0,supervisor,1.025
8.783999999999919,z,1,supervisor,0.0
8.791999999999918,x,0,supervisor,5.551115123125783e-17
8.791999999999918,x,1,supervisor,0.0
8.791999999999918,y,0,supervisor,0.35
8.791999999999918,y,1,supervisor,0.0
8.791999999999918,z,0,supervisor,1.025
8.791999999999918,z,1,supervisor,0.0
8.799999999999917,x,0,supervisor,5.551115123125783e-17
8.799999999999917,x,1,supervisor,0.0
8.799999999999917,y,0,supervisor,0.35
8.799999999999917,y,1,supervisor,0.0
8.799999999999917,z,0,supervisor,1.025
8.799999999999917,z,1,supervisor,0.0
8.807999999999916,x,0,supervisor,5.551115123125783e-17
8.807999999999916,x,1,supervisor,0.0
8.807999999999916,y,0,supervisor,0.35
8.807999999999916,y,1,supervisor,0.0
8.807999999999916,z,0,supervisor,1.025
8.807999999999916,z,1,supervisor,0.0
8.815999999999915,x,0,supervisor,5.551115123125783e-17
8.815999999999915,x,1,supervisor,0.0
8.815999999999915,y,0,supervisor,0.35
8.815999999999915,y,1,supervisor,0.0
8.815999999999915,z,0,supervisor,1.025
8.815999999999915,z,1,supervisor,0.0
8.823999999999915,x,0,supervisor,5.551115123125783e-17
8.823999999999915,x,1,supervisor,0.0
8.823999999999915,y,0,supervisor,0.35
8.823999999999915,y,1,supervisor,0.0
8.823999999999915,z,0,supervisor,1.025
8.823999999999915,z,1,supervisor,0.0
8.831999999999914,x,0,supervisor,5.551115123125783e-17
8.831999999999914,x,1,supervisor,0.0
8.831999999999914,y,0,supervisor,0.35
8.831999999999914,y,1,supervisor,0.0
8.831999999999914,z,0,supervisor,1.025
8.831999999999914,z,1,supervisor,0.0
8.839999999999913,x,0,supervisor,5.551115123125783e-17
8.839999999999913,x,1,supervisor,0.0
8.839999999999913,y,0,supervisor,0.35
8.839999999999913,y,1,supervisor,0.0
8.839999999999913,z,0,supervisor,1.025
8.839999999999913,z,1,supervisor,0.0
8.847999999999912,x,0,supervisor,5.551115123125783e-17
8.847999999999912,x,1,supervisor,0.0
8.847999999999912,y,0,supervisor,0.35
8.847999999999912,y,1,supervisor,0.0
8.847999999999912,z,0,supervisor,1.025
8.847999999999912,z,1,supervisor,0.0
8.855999999999911,x,0,supervisor,5.551115123125783e-17
8.855999999999911,x,1,supervisor,0.0
8.855999999999911,y,0,supervisor,0.35
8.855999999999911,y,1,supervisor,0.0
8.855999999999911,z,0,supervisor,1.025
8.855999999999911,z,1,supervisor,0.0
8.86399999999991,x,0,supervisor,5.551115123125783e-17
8.86399999999991,x,1,supervisor,0.0
8.86399999999991,y,0,supervisor,0.35
8.86399999999991,y,1,supervisor,0.0
8.86399999999991,z,0,supervisor,1.025
8.86399999999991,z,1,supervisor,0.0
8.87199999999991,x,0,supervisor,5.551115123125783e-17
8.87199999999991,x,1,supervisor,0.0
8.87199999999991,y,0,supervisor,0.35
8.87199999999991,y,1,supervisor,0.0
8.87199999999991,z,0,supervisor,1.025
8.87199999999991,z,1,supervisor,0.0
8.879999999999908,x,0,supervisor,5.551115123125783e-17
8.879999999999908,x,1,supervisor,0.0
8.879999999999908,y,0,supervisor,0.35
8.879999999999908,y,1,supervisor,0.0
8.879999999999908,z,0,supervisor,1.025
8.879999999999908,z,1,supervisor,0.0
8.887999999999908,x,0,supervisor,5.551115123125783e-17
8.887999999999908,x,1,supervisor,0.0
8.887999999999908,y,0,supervisor,0.35
8.887999999999908,y,1,supervisor,0.0
8.887999999999908,z,0,supervisor,1.025
8.887999999999908,z,1,supervisor,0.0
8.895999999999907,x,0,supervisor,5.551115123125783e-17
8.895999999999907,x,1,supervisor,0.0
8.895999999999907,y,0,supervisor,0.35
8.895999999999907,y,1,supervisor,0.0
8.895999999999907,z,0,supervisor,1.025
8.895999999999907,z,1,supervisor,0.0
8.903999999999906,x,0,supervisor,5.551115123125783e-17
8.903999999999906,x,1,supervisor,0.0
8.903999999999906,y,0,supervisor,0.35
8.903999999999906,y,1,supervisor,0.0
8.903999999999906,z,0,supervisor,1.025
8.903999999999906,z,1,supervisor,0.0
8.911999999999905,x,0,supervisor,5.551115123125783e-17
8.911999999999905,x,1,supervisor,0.0
8.911999999999905,y,0,supervisor,0.35
8.911999999999905,y,1,supervisor,0.0
8.911999999999905,z,0,supervisor,1.025
8.911999999999905,z,1,supervisor,0.0
8.919999999999904,x,0,supervisor,5.551115123125783e-17
8.919999999999904,x,1,supervisor,0.0
8.919999999999904,y,0,supervisor,0.35
8.919999999999904,y,1,supervisor,0.0
8.919999999999904,z,0,supervisor,1.025
8.919999999999904,z,1,supervisor,0.0
8.927999999999903,x,0,supervisor,5.551115123125783e-17
8.927999999999903,x,1,supervisor,0.0
8.927999999999903,y,0,supervisor,0.35
8.927999999999903,y,1,supervisor,0.0
8.927999999999903,z,0,supervisor,1.025
8.927999999999903,z,1,supervisor,0.0
8.935999999999902,x,0,supervisor,5.551115123125783e-17
8.935999999999902,x,1,supervisor,0.0
8.935999999999902,y,0,supervisor,0.35
8.935999999999902,y,1,supervisor,0.0
8.935999999999902,z,0,supervisor,1.025
8.935999999999902,z,1,supervisor,0.0
8.943999999999901,x,0,supervisor,5.551115123125783e-17
8.943999999999901,x,1,supervisor,0.0
8.943999999999901,y,0,supervisor,0.35
8.943999999999901,y,1,supervisor,0.0
8.943999999999901,z,0,supervisor,1.025
8.943999999999901,z,1,supervisor,0.0
8.9519999999999,x,0,supervisor,5.551115123125783e-17
8.9519999999999,x,1,supervisor,0.0
